trial,query_id,variant,repeat,status,parse_status,span_count,invalid_span_count,preprocess_s,generate_s,decode_parse_s,wall_s,input_tokens,output_tokens,hit_output_limit,incomplete_output,legacy_span_count,legacy_discards_spans,peak_allocated_gib,peak_reserved_gib,error
1,shot,0,0,ok,json,1,0,26.456326313782483,6.4726437190547585,0.0010909400880336761,32.93008693587035,17090,13,False,False,1,False,21.24320697784424,22.375,
