trial,query_id,variant,repeat,status,parse_status,span_count,invalid_span_count,preprocess_s,generate_s,decode_parse_s,wall_s,input_tokens,output_tokens,hit_output_limit,peak_allocated_gib,peak_reserved_gib,error
1,shot,0,0,ok,json,1,0,29.883700988721102,30.36910230712965,0.001101624220609665,60.253929521888494,17091,512,True,21.25404977798462,22.390625,
2,bench,0,0,ok,unparsed,0,0,26.119849684648216,7.270792993251234,0.0006556729786098003,33.3913212059997,17088,42,False,21.253358840942383,22.390625,
3,closeup,0,0,ok,json,1,0,25.701959545258433,29.86532267695293,0.0006039878353476524,55.56791039835662,17094,512,True,21.254737377166748,22.390625,
4,football,0,0,ok,json_empty,0,0,25.879920159932226,5.402143130078912,0.00023133493959903717,31.282314837910235,17092,2,False,21.254278659820557,22.390625,
