trial,query_id,variant,repeat,status,parse_status,span_count,invalid_span_count,preprocess_s,generate_s,decode_parse_s,wall_s,input_tokens,output_tokens,hit_output_limit,incomplete_output,legacy_span_count,legacy_discards_spans,peak_allocated_gib,peak_reserved_gib,error
1,shot,0,0,ok,json,98,0,29.537157874088734,72.9367171167396,0.0019703092984855175,102.47587490687147,17091,1383,False,False,0,True,21.25404977798462,22.390625,
2,dark_shot,0,0,ok,json,45,0,26.466214878018945,36.15511784795672,0.0008283830247819424,62.62218152685091,17095,641,False,False,0,True,21.254967212677002,22.390625,
3,bench,0,0,ok,timestamp_pairs,3,0,26.47402907302603,7.310825881082565,0.0003615552559494972,33.78523783804849,17088,42,False,False,0,True,21.253358840942383,22.390625,
4,closeup,0,0,ok,partial_json,160,0,26.11340139899403,105.55945174675435,0.0021525612100958824,131.67502916092053,17094,2048,True,True,0,True,21.254737377166748,22.390625,
5,football,0,0,ok,json_empty,0,0,26.035082873888314,5.476239710114896,0.0002994481474161148,31.511642937082797,17092,2,False,False,0,False,21.254278659820557,22.390625,
