job_id,model,condition,job_status,fps,max_frames,total_tokens,max_new_tokens,prompt,trial,query_id,variant,repeat,status,parse_status,span_count,invalid_span_count,wall_s,preprocess_s,generate_s,decode_parse_s,peak_allocated_gib,peak_reserved_gib,input_tokens,output_tokens,hit_output_limit,error
timelens2-4b__native,timelens2-4b,native,interrupted,1,256,16384,1024,native,1,shot,0,0,ok,json,5,0,33.65748180868104,27.03018287802115,6.626546144951135,0.0007237689569592476,12.562813758850098,13.54296875,17090,59,False,
timelens2-4b__native,timelens2-4b,native,interrupted,1,256,16384,1024,native,2,shot,1,0,ok,json,16,0,37.57110683992505,26.071165764238685,11.499494268093258,0.00042447494342923164,12.563409805297852,13.54296875,17091,201,False,
timelens2-4b__native,timelens2-4b,native,interrupted,1,256,16384,1024,native,3,dark_shot,0,0,ok,json,3,0,31.193617208860815,25.98661384684965,5.206651935353875,0.0003291950561106205,12.56398868560791,13.54296875,17094,36,False,
timelens2-4b__native,timelens2-4b,native,interrupted,1,256,16384,1024,native,4,dark_shot,1,0,ok,json,4,0,31.590186289977282,25.96629775268957,5.623484902083874,0.00038041500374674797,12.56398868560791,13.54296875,17094,48,False,
timelens2-4b__native,timelens2-4b,native,interrupted,1,256,16384,1024,native,5,free_throw,0,0,ok,json,1,0,30.45205494761467,26.18731255689636,4.264319257810712,0.00041045621037483215,12.562827587127686,13.54296875,17088,13,False,
timelens2-4b__native,timelens2-4b,native,interrupted,1,256,16384,1024,native,6,free_throw,1,0,ok,json,1,0,28.571195831056684,24.28780757030472,4.282999587710947,0.0003691902384161949,12.56398868560791,13.54296875,17094,13,False,
timelens2-4b__native,timelens2-4b,native,interrupted,1,256,16384,1024,native,7,bench,0,0,ok,json,2,0,30.60644857212901,25.693235981743783,4.912430731114,0.0007585589773952961,12.562634944915771,13.54296875,17087,29,False,
